DATETIME,Distance,Power,Liter,V1,V2,X,Y,Phase,Phase_compressed,Production
"2021-03-31 09:22:15",20.0625,617.92,0,1,1,2.34417,2.01326,20,4,0
"2021-03-31 09:22:17",20.0625,622.213,0,1,1,2.54101,2.10874,20,4,0
"2021-03-31 09:22:18",20.0625,609.73,0,1,1,3.09602,2.15251,20,4,0
"2021-03-31 09:22:19",20.0625,638.99,0,1,1,3.40339,1.82485,20,4,0
"2021-03-31 09:22:20",20.0625,630.8,0,1,1,3.67817,1.39157,20,4,0
"2021-03-31 09:22:23",20.0625,614.42,0,1,1,3.53922,0.987521,20,4,0
"2021-03-31 09:22:24",20.0625,617.92,0,1,1,3.4849,0.966287,20,4,0
"2021-03-31 09:22:25",20.0625,635.48,0,1,1,3.66602,1.09815,20,4,0
"2021-03-31 09:22:26",20.0625,627.28,0,1,1,3.72003,1.37598,20,4,0
"2021-03-31 09:22:27",20.0625,641.32,0,1,1,3.37249,1.72833,20,4,0
"2021-03-31 09:22:29",20.0625,634.3,0,1,1,2.57099,2.02888,20,4,0
"2021-03-31 09:22:30",20.0625,636.65,0,1,1,2.45265,2.01512,20,4,0
"2021-03-31 09:22:31",20.0625,621.44,0,1,1,2.38786,2.02287,20,4,0
"2021-03-31 09:22:32",20.0625,634.31,0,1,1,2.34392,2.01378,20,4,0
"2021-03-31 09:22:33",20.0625,636.643,0,1,1,2.3028,2.02711,20,4,0
"2021-03-31 09:22:35",20.0625,624.94,0,1,1,2.26162,2.02567,20,4,0
"2021-03-31 09:22:36",20.0625,620.27,0,1,1,2.26562,2.02605,20,4,0
"2021-03-31 09:22:37",20.0625,616.75,0,1,1,2.26883,2.02512,20,4,0
"2021-03-31 09:22:38",20.0625,608.947,0,1,1,2.25535,2.04564,20,4,0
"2021-03-31 09:22:39",20.0625,602.323,0,1,1,2.25314,2.09191,20,4,0
"2021-03-31 09:22:40",20.0625,635.48,0,1,1,2.25978,2.05712,20,4,0
"2021-03-31 09:22:43",20.0625,638.99,0,1,1,2.27585,2.00252,20,4,0
"2021-03-31 09:22:44",20.0625,617.92,0,1,1,2.27545,1.99766,20,4,0
"2021-03-31 09:22:45",20.0625,629.24,0,1,1,2.26775,1.9828,20,4,0
"2021-03-31 09:22:46",20.0625,628.843,0,1,1,2.2673,1.99485,20,4,0
"2021-03-31 09:22:48",20.0625,650.69,0,1,1,2.27782,2.01494,20,4,0
"2021-03-31 09:22:49",20.0625,1050.92,0,1,1,2.28103,2.01486,20,4,0
"2021-03-31 09:22:50",20.0625,1902.93,0,1,1,2.28346,1.99969,20,4,0
"2021-03-31 09:22:51",20.0625,1833.87,0,1,1,2.27985,1.98091,20,4,0
"2021-03-31 09:22:52",20.0625,1723.86,0,1,1,2.27502,1.97843,20,4,0
"2021-03-31 09:22:54",20.0625,1736.74,0,1,1,2.27178,1.99247,20,4,0
"2021-03-31 09:22:55",20.0625,1742.59,0,1,1,2.26933,1.99171,20,4,0
"2021-03-31 09:22:56",20.0625,1750.79,0,1,1,2.26787,2.0013,20,4,0
"2021-03-31 09:22:57",20.0625,1737.91,0,1,1,2.25317,2.03348,20,4,0
"2021-03-31 09:22:58",20.0625,1753.51,0,1,1,2.32909,2.07101,20,4,0
"2021-03-31 09:23:01",20.0625,1860.8,0,1,1,2.4311,2.02332,20,4,0
"2021-03-31 09:23:02",20.0625,1826.08,0,1,1,2.31505,2.01778,20,4,0
"2021-03-31 09:23:04",20.0625,1775.36,0,1,1,2.29702,2.05089,20,4,0
"2021-03-31 09:23:05",20.0625,1743.76,0,1,1,2.28444,2.04519,20,4,0
"2021-03-31 09:23:07",20.0625,1624.39,0,1,1,2.29103,2.02363,20,4,0
"2021-03-31 09:23:08",20.0625,1547.15,0,1,1,2.28682,2.03439,20,4,0
"2021-03-31 09:23:09",20.0625,1157.42,0,1,1,2.28591,2.03565,20,4,0
"2021-03-31 09:23:10",20.0625,689.31,0,1,1,2.27655,2.01155,20,4,0
"2021-03-31 09:23:11",20.0625,647.17,0,1,1,2.2826,2.0065,20,4,0
"2021-03-31 09:23:13",20.0625,631.97,0,1,1,2.28277,2.04693,20,4,0
"2021-03-31 09:23:14",20.0625,646.01,0,1,1,2.30618,2.04719,20,4,0
"2021-03-31 09:23:15",20.0625,607.393,0,1,1,2.30033,2.02925,20,4,0
"2021-03-31 09:23:16",20.0625,637.813,0,1,1,2.29419,2.03619,20,4,0
"2021-03-31 09:23:17",20.0625,1185.52,0,1,1,2.28938,2.02337,20,4,0
"2021-03-31 09:23:20",20.0625,1185.53,0,1,1,2.29683,2.04366,20,4,0
"2021-03-31 09:23:21",20.0625,722.07,0,1,1,2.28988,2.02924,20,4,0
"2021-03-31 09:23:22",20.0625,712.71,0,1,1,2.28663,2.03043,20,4,0
"2021-03-31 09:23:23",20.0625,699.84,0,1,1,2.29084,2.03389,20,4,0
"2021-03-31 09:23:26",20.0625,686.97,0,1,1,2.28994,2.00472,20,4,0
"2021-03-31 09:23:27",20.0625,743.14,0,1,1,2.27076,2.02688,20,4,0
"2021-03-31 09:23:28",20.0625,851.98,0,1,1,2.26045,2.05904,20,4,0
"2021-03-31 09:23:29",20.0625,1824.52,0,1,1,2.26233,2.06983,20,4,0
"2021-03-31 09:23:30",20.0625,1785.11,0,1,1,2.27108,2.06878,20,4,0
"2021-03-31 09:23:32",20.0625,1782.38,0,1,1,2.27814,2.07409,20,4,0
"2021-03-31 09:23:33",20.0625,1770.68,0,1,1,2.27254,2.06261,20,4,0
"2021-03-31 09:23:34",20.0625,1749.23,0,1,1,2.26671,2.05674,20,4,0
"2021-03-31 09:23:35",20.0625,1700.46,0,1,1,2.25318,2.04401,20,4,0
"2021-03-31 09:23:36",20.0625,1652.47,0,1,1,2.25974,2.05649,20,4,0
"2021-03-31 09:23:38",20.0625,1619.7,0,1,1,2.25694,2.0322,20,4,0
"2021-03-31 09:23:39",20.0625,1708.65,0,1,1,2.26625,2.04438,20,4,0
"2021-03-31 09:23:40",20.0625,1677.06,0,1,1,2.26729,2.02687,20,4,0
"2021-03-31 09:23:41",20.0625,1708.66,0,1,1,2.27537,2.04211,20,4,0
"2021-03-31 09:23:42",20.0625,1713.33,0,1,1,2.28109,2.04342,20,4,0
"2021-03-31 09:23:44",20.0625,1796.43,0,1,1,2.30002,2.06053,20,4,0
"2021-03-31 09:23:46",20.0625,1780.03,0,1,1,2.29616,2.0638,20,4,0
"2021-03-31 09:23:47",20.0625,1772.24,0,1,1,2.29467,2.0603,20,4,0
"2021-03-31 09:23:48",20.0625,1776.53,0,1,1,2.29226,2.05474,20,4,0
"2021-03-31 09:23:49",20.0625,1727.38,0,1,1,2.2879,2.03952,20,4,0
"2021-03-31 09:23:51",20.0625,1816.32,0,1,1,2.29836,2.02438,20,4,0
"2021-03-31 09:23:52",20.0625,1823.34,0,1,1,2.29374,2.03001,20,4,0
"2021-03-31 09:23:53",20.0625,1830.37,0,1,1,2.29274,2.03583,20,4,0
"2021-03-31 09:23:54",20.0625,1789.4,0,1,1,2.29908,2.03311,20,4,0
"2021-03-31 09:23:55",20.0625,1740.25,0,1,1,2.30254,2.039,20,4,0
"2021-03-31 09:23:57",20.0625,1784.73,0,1,1,2.29678,2.03225,20,4,0
"2021-03-31 09:23:58",20.0625,1758.98,0,1,1,2.2934,2.0379,20,4,0
"2021-03-31 09:23:59",20.0625,1828.03,0,1,1,2.26662,2.03488,20,4,0
"2021-03-31 09:24:00",20.0625,1806.95,0,1,1,2.26947,2.01801,20,4,0
"2021-03-31 09:24:01",20.0625,1783.55,0,1,1,2.27429,2.02604,20,4,0
"2021-03-31 09:24:03",20.0625,1792.91,0,1,1,2.28564,2.05893,20,4,0
"2021-03-31 09:24:04",20.0625,1846.74,0,1,1,2.28738,2.03715,20,4,0
"2021-03-31 09:24:05",20.0625,1890.05,0,1,1,2.28148,2.03402,20,4,0
"2021-03-31 09:24:07",20.0625,1774.18,0,1,1,2.28496,2.03867,20,4,0
"2021-03-31 09:24:10",20.0625,1908,0,1,1,2.30404,2.03072,20,4,0
"2021-03-31 09:24:11",20.0625,1743.37,0,1,1,2.31405,2.03116,20,4,0
"2021-03-31 09:24:12",20.0625,722.853,0,1,1,2.31535,2.03182,20,4,0
"2021-03-31 09:24:13",20.0625,675.26,0,1,1,2.31329,2.02602,20,4,0
"2021-03-31 09:24:14",20.0625,689.3,0,1,1,2.31495,2.02549,20,4,0
"2021-03-31 09:24:16",20.0625,2374.56,0,1,1,2.31347,2.02076,20,4,0
"2021-03-31 09:24:17",20.0625,2355.84,0,1,1,2.28573,2.00412,20,4,0
"2021-03-31 09:24:18",20.0625,2360.52,0,1,1,2.26389,2.00175,20,4,0
"2021-03-31 09:24:19",20.0625,2348.82,0,1,1,2.2605,2.00869,20,4,0
"2021-03-31 09:24:22",20.0625,2474.04,0,1,1,2.26489,2.01464,20,4,0
"2021-03-31 09:24:23",20.0625,3048.67,0,1,1,2.27084,2.02249,20,4,0
"2021-03-31 09:24:24",20.0625,3058.03,0,1,1,2.26842,2.00114,20,4,0
"2021-03-31 09:24:25",20.0625,3006.54,0,1,1,2.26597,1.99567,20,4,0
"2021-03-31 09:24:26",20.0625,3025.26,0,1,1,2.26381,1.98637,20,4,0
"2021-03-31 09:24:28",20.0625,3025.26,0,1,1,2.26868,1.98926,20,4,0
"2021-03-31 09:24:29",20.0625,3024.09,0,1,1,2.28773,1.99406,20,4,0
"2021-03-31 09:24:30",20.0625,3019.41,0,1,1,2.30853,2.01554,20,4,0
"2021-03-31 09:24:31",20.0625,3058.42,0,1,1,2.28915,1.98899,20,4,0
"2021-03-31 09:24:32",20.0625,3060.76,0,1,1,2.26822,1.96404,20,4,0
"2021-03-31 09:24:35",20.0625,3136.43,0,1,1,2.38874,2.07098,20,4,0
"2021-03-31 09:24:36",20.0625,3203.15,0,1,1,2.36404,2.06431,20,4,0
"2021-03-31 09:24:37",20.0625,3180.91,0,1,1,2.32022,2.04887,20,4,0
"2021-03-31 09:24:38",20.0625,3115.38,0,1,1,2.28272,2.05551,20,4,0
"2021-03-31 09:24:41",20.0625,2444.01,0,1,1,2.27425,2.05657,20,4,0
"2021-03-31 09:24:42",20.0625,2304.34,0,1,1,2.27513,2.05742,20,4,0
"2021-03-31 09:24:43",20.0625,2337.89,0,1,1,2.27125,2.03257,20,4,0
"2021-03-31 09:24:44",20.0625,2768.97,0,1,1,2.27631,2.03315,20,4,0
"2021-03-31 09:24:45",20.0625,2646.08,0,1,1,2.28268,2.05697,20,4,0
"2021-03-31 09:24:47",20.0625,2780.67,0,1,1,2.27692,2.04859,20,4,0
"2021-03-31 09:24:49",20.0625,2794.71,0,1,1,2.29209,2.05389,20,4,0
"2021-03-31 09:24:50",20.0625,2674.94,0,1,1,2.29037,2.05899,20,4,0
"2021-03-31 09:24:51",20.0625,2287.96,0,1,1,2.51728,2.14718,20,4,0
"2021-03-31 09:24:53",20.0625,2292.64,0,1,1,2.81797,2.13779,20,4,0
"2021-03-31 09:24:54",20.0625,2323.06,0,1,1,2.74393,2.11473,20,4,0
"2021-03-31 09:24:55",20.0625,2302,0,1,1,2.69909,2.18546,20,4,0
"2021-03-31 09:24:56",20.0625,2287.96,0,1,1,2.39173,2.09681,20,4,0
"2021-03-31 09:24:57",20.0625,2311.37,0,1,1,2.44166,2.15158,20,4,0
"2021-03-31 09:24:59",20.0625,2299.66,0,1,1,2.40987,2.16392,20,4,0
"2021-03-31 09:25:00",20.0625,2289.13,0,1,1,2.51458,2.1807,20,4,0
"2021-03-31 09:25:01",20.0625,2362.86,0,1,1,2.476,2.119,20,4,0
"2021-03-31 09:25:02",20.0625,2929.29,0,1,1,2.41212,2.09368,20,4,0
"2021-03-31 09:25:03",20.0625,2945.68,0,1,1,2.50231,2.1635,20,4,0
"2021-03-31 09:25:04",20.0625,2960.89,0,1,1,2.57601,2.22705,20,4,0
"2021-03-31 09:25:06",20.0625,2972.6,0,1,1,2.60779,2.25832,20,4,0
"2021-03-31 09:25:07",20.0625,2980.79,0,1,1,2.56127,2.25288,20,4,0
"2021-03-31 09:25:08",20.0625,2859.86,0,1,1,2.58721,2.25019,20,4,0
"2021-03-31 09:25:10",20.0625,2897.69,0,1,1,2.62387,2.22547,20,4,0
"2021-03-31 09:25:12",20.0625,2856.34,0,1,1,2.494,2.22439,20,4,0
"2021-03-31 09:25:13",20.0625,2871.95,0,1,1,2.39413,2.20546,20,4,0
"2021-03-31 09:25:14",20.0625,2905.49,0,1,1,2.37254,2.20852,20,4,0
"2021-03-31 09:25:15",20.0625,2954.26,0,1,1,2.37236,2.236,20,4,0
"2021-03-31 09:25:16",20.0625,2933.97,0,1,1,2.36693,2.20217,20,4,0
"2021-03-31 09:25:18",20.0625,2988.2,0,1,1,2.44588,2.22308,20,4,0
"2021-03-31 09:25:19",20.0625,2988.59,0,1,1,2.3856,2.20929,20,4,0
"2021-03-31 09:25:20",20.0625,3008.87,0,1,1,2.32625,2.11361,20,4,0
"2021-03-31 09:25:21",20.0625,2998.34,0,1,1,2.35173,2.13491,20,4,0
"2021-03-31 09:25:22",20.0625,1733.22,0,1,1,2.43351,2.19721,20,4,0
"2021-03-31 09:25:24",20.0625,1505.01,0,1,1,2.48796,2.19147,20,4,0
"2021-03-31 09:25:25",20.0625,1597.08,0,1,1,2.50439,2.17723,20,4,0
"2021-03-31 09:25:26",20.0625,1644.28,0,1,1,2.44876,2.17382,20,4,0
"2021-03-31 09:25:27",20.0625,1654.81,0,1,1,2.42076,2.19614,20,4,0
"2021-03-31 09:25:28",20.0625,1588.11,0,1,1,2.42863,2.22329,20,4,0
"2021-03-31 09:25:31",20.0625,1393.84,0,1,1,2.44593,2.17655,20,4,0
"2021-03-31 09:25:32",20.0625,1325.96,0,1,1,2.4446,2.20906,20,4,0
"2021-03-31 09:25:33",20.0625,1393.84,0,1,1,2.44169,2.23597,20,4,0
"2021-03-31 09:25:34",20.0625,1411.39,0,1,1,2.41673,2.23191,20,4,0
"2021-03-31 09:25:36",20.0625,1242.86,0,1,1,2.4251,2.18653,20,4,0
"2021-03-31 09:25:37",20.0625,1276.81,0,1,1,2.45462,2.1905,20,4,0
"2021-03-31 09:25:38",20.0625,1274.45,0,1,1,2.46239,2.11474,20,4,0
"2021-03-31 09:25:39",20.0625,1291.23,0,1,1,2.46996,2.15649,20,4,0
"2021-03-31 09:25:40",20.0625,1255.73,0,1,1,2.45678,2.15396,20,4,0
"2021-03-31 09:25:41",20.0625,1337.26,0,1,1,2.43709,2.17547,20,4,0
"2021-03-31 09:25:43",20.0625,1337.66,0,1,1,2.40597,2.20282,20,4,0
"2021-03-31 09:25:44",20.0625,1342.34,0,1,1,2.43151,2.22899,20,4,0
"2021-03-31 09:25:45",20.0625,1364.58,0,1,1,2.45247,2.18884,20,4,0
"2021-03-31 09:25:46",20.0625,1325.17,0,1,1,2.46243,2.14913,20,4,0
"2021-03-31 09:25:47",20.0625,1357.17,0,1,1,2.44705,2.19105,20,4,0
"2021-03-31 09:25:49",20.0625,1313.47,0,1,1,2.74734,2.31937,20,4,0
"2021-03-31 09:25:50",20.0625,1371.2,0,1,1,2.77832,2.22473,20,4,0
"2021-03-31 09:25:52",20.0625,1338.82,0,1,1,3.18155,2.22212,20,4,0
"2021-03-31 09:25:55",20.0625,1354.04,0,1,1,3.69644,1.0886,20,4,0
"2021-03-31 09:25:56",20.0625,1410.99,0,0,1,3.69368,0.972073,20,4,0
"2021-03-31 09:25:57",20.0625,2199.4,0,0,1,3.7934,1.04482,20,4,0
"2021-03-31 09:25:58",20.0625,2207.21,0,0,1,3.51239,1.37744,20,4,0
"2021-03-31 09:25:59",20.0625,2201.35,0,0,1,3.39785,1.14869,20,4,0
"2021-03-31 09:26:01",20.0625,2168.59,0,0,1,3.24905,1.88599,20,4,0
"2021-03-31 09:26:02",20.0625,2235.3,0,0,1,3.22008,2.12334,20,4,0
"2021-03-31 09:26:03",20.0625,2217.73,0,0,1,3.21622,2.1645,20,4,0
"2021-03-31 09:26:04",20.0625,2181.46,0,0,1,3.21769,2.18688,20,4,0
"2021-03-31 09:26:05",20.0625,2163.9,0,0,1,3.14017,1.62495,20,4,0
"2021-03-31 09:26:07",20.0625,2179.12,0,0,1,3.09324,1.37002,20,4,0
"2021-03-31 09:26:08",20.0625,2169.75,0,0,1,3.12056,1.42094,20,4,0
"2021-03-31 09:26:09",20.0625,2155.7,0,0,1,3.12665,1.41375,20,4,0
"2021-03-31 09:26:10",20.0625,2165.07,0,0,1,3.13766,1.39741,20,4,0
"2021-03-31 09:26:11",20.0625,2174.43,0,0,1,3.13327,1.35247,20,4,0
"2021-03-31 09:26:14",20.0625,2154.93,0,0,1,2.95027,1.07455,20,4,0
"2021-03-31 09:26:15",20.0625,2149.86,0,0,1,2.94209,1.04823,20,4,0
"2021-03-31 09:26:16",20.0625,2132.3,0,0,1,2.90112,0.964516,20,4,0
"2021-03-31 09:26:17",20.0625,2186.14,0,0,1,2.97728,1.16143,20,4,0
"2021-03-31 09:26:18",20.0625,2135.04,0,0,1,3.17713,1.42595,20,4,0
"2021-03-31 09:26:20",20.0625,2128.79,0,0,1,3.10732,1.50518,20,4,0
"2021-03-31 09:26:21",20.0625,2120.21,0,0,1,2.85466,1.74489,20,4,0
"2021-03-31 09:26:22",20.0625,2145.96,0,0,1,2.704,1.83207,20,4,0
"2021-03-31 09:26:23",20.0625,2157.27,0,0,1,2.58905,1.99275,20,4,0
"2021-03-31 09:26:24",20.0625,2176.78,0,0,1,2.43767,2.0161,20,4,0
"2021-03-31 09:26:26",20.0625,2172.09,0,0,1,2.28813,1.97639,20,4,0
"2021-03-31 09:26:27",19.0625,2177.94,0,0,1,2.26026,1.9536,20,4,0
"2021-03-31 09:26:28",20.0625,2131.13,0,0,1,2.23374,1.94375,20,4,0
"2021-03-31 09:26:29",20.0625,2140.11,0,0,1,2.29862,1.97115,20,4,0
"2021-03-31 09:26:30",20.0625,2129.97,0,0,1,2.30059,1.97414,20,4,0
"2021-03-31 09:26:32",20.0625,2003.57,0,0,1,2.259,1.94919,20,4,0
"2021-03-31 09:26:34",20.0625,722.09,0,0,1,2.25842,1.94146,20,4,0
"2021-03-31 09:26:35",20.0625,794.64,0,0,1,2.25936,1.91534,20,4,0
"2021-03-31 09:26:36",20.0625,802.84,0,0,1,2.25196,1.91431,20,4,0
"2021-03-31 09:26:37",20.0625,855.5,0,0,1,2.24795,1.91233,20,4,0
"2021-03-31 09:26:39",20.0625,823.51,0,0,1,2.25396,1.94345,20,4,0
"2021-03-31 09:26:40",20.0625,832.09,0,0,1,2.25204,1.95748,20,4,0
"2021-03-31 09:26:41",20.0625,826.24,0,0,1,2.25494,1.96685,20,4,0
"2021-03-31 09:26:42",20.0625,815.71,0,0,1,2.25683,1.97039,20,4,0
"2021-03-31 09:26:43",20.0625,833.27,0,0,1,2.41016,2.03321,20,4,0
"2021-03-31 09:26:45",20.0625,805.18,0,0,1,2.40068,1.98574,20,4,0
"2021-03-31 09:26:47",20.0625,832.09,0,0,1,2.34104,1.98275,20,4,0
"2021-03-31 09:26:48",20.0625,804.01,0,0,1,2.28355,1.97129,20,4,0
"2021-03-31 09:26:49",20.0625,840.29,0,0,1,2.26437,1.95424,20,4,0
"2021-03-31 09:26:51",20.0625,841.45,0,0,1,2.2613,1.96058,20,4,0
"2021-03-31 09:26:52",20.0625,822.73,0,0,1,2.28984,1.97154,20,4,0
"2021-03-31 09:26:53",20.0625,837.94,0,0,1,2.42676,2.04004,20,4,0
"2021-03-31 09:26:55",20.0625,826.24,0,0,1,2.68818,2.0862,20,4,0
"2021-03-31 09:26:58",20.0625,795.033,0,0,1,2.45142,2.00752,20,4,0
"2021-03-31 09:26:59",20.0625,849.64,0,0,1,2.42894,1.97281,20,4,0
"2021-03-31 09:27:00",20.0625,828.59,0,0,1,2.41955,1.98701,20,4,0
"2021-03-31 09:27:01",20.0625,821.56,0,0,1,2.43592,2.01972,11,2,0
"2021-03-31 09:27:02",20.0625,822.73,0,0,1,2.42297,1.94235,11,2,0
"2021-03-31 09:27:04",20.0625,851.993,0,0,1,2.34676,1.86784,11,2,0
"2021-03-31 09:27:05",20.0625,843.79,0,0,1,2.39747,1.9521,11,2,0
"2021-03-31 09:27:06",20.0625,847.31,0,0,1,2.6927,2.06715,11,2,0
"2021-03-31 09:27:07",20.0625,843.413,0,0,1,3.30492,2.21891,11,2,0
"2021-03-31 09:27:08",20.0625,818.05,0,0,1,4.00675,1.72449,11,2,0
"2021-03-31 09:27:10",20.0625,847.31,0,0,1,4.29708,1.08816,11,2,0
"2021-03-31 09:27:11",20.0625,842.62,0,0,1,4.21776,0.93354,11,2,0
"2021-03-31 09:27:12",20.0625,860.17,0,0,1,3.76274,0.903932,11,2,0
"2021-03-31 09:27:13",20.0625,815.7,0,1,1,3.59415,0.922796,11,2,0
"2021-03-31 09:27:14",20.0625,813.37,0,1,1,3.39525,0.853994,11,2,0
"2021-03-31 09:27:16",20.0625,-45.6367,0,1,1,3.42212,0.889847,11,2,0
"2021-03-31 09:27:17",20.0625,63.2,0,1,1,3.41111,0.889077,11,2,0
"2021-03-31 09:27:18",20.0625,62.03,0,1,1,3.40728,0.893788,11,2,0
"2021-03-31 09:27:19",20.0625,59.69,0,1,1,3.40165,0.886568,11,2,0
"2021-03-31 09:27:20",20.0625,28.09,0,1,1,3.41638,0.877519,11,2,0
"2021-03-31 09:27:22",20.0625,45.65,0,1,1,3.40431,0.893595,11,2,0
"2021-03-31 09:27:23",20.0625,23.41,0,1,1,3.40714,0.888464,11,2,0
"2021-03-31 09:27:24",20.0625,22.24,0,1,1,3.42851,0.904921,11,2,0
"2021-03-31 09:27:25",20.0625,-12.86,0,1,1,3.41423,0.773701,11,2,0
"2021-03-31 09:27:26",20.0625,15.22,0,1,1,3.38491,1.27191,11,2,0
"2021-03-31 09:27:27",20.0625,20.2934,0,1,1,3.17308,1.76315,11,2,0
"2021-03-31 09:27:29",20.0625,53.83,0,1,1,3.43479,1.31748,11,2,0
"2021-03-31 09:27:30",20.0625,-5.06332,0,1,1,3.45016,1.20685,11,2,0
"2021-03-31 09:27:32",20.0625,-87.77,0,1,1,3.62236,1.24657,11,2,0
"2021-03-31 09:27:33",20.0625,-69.04,0,1,1,3.75485,1.04361,11,2,0
"2021-03-31 09:27:35",20.0625,-1258.09,0,1,1,3.86624,0.848066,11,2,0
"2021-03-31 09:27:37",20.0625,-1424.28,0,1,1,3.97998,0.575459,11,2,0
"2021-03-31 09:27:38",20.0625,-734.95,0,1,1,4.02594,0.472171,11,2,0
"2021-03-31 09:27:39",20.0625,-1017,0,1,1,4.014,0.83177,11,2,0
"2021-03-31 09:27:41",20.0625,-1080.21,0,1,1,3.92368,1.32881,11,2,0
"2021-03-31 09:27:42",20.0625,-610.91,0,1,1,3.92143,1.42449,11,2,0
"2021-03-31 09:27:43",20.0625,-4449.53,0,1,1,3.86291,1.36592,11,2,0
"2021-03-31 09:27:44",20.0625,-7177.55,0,1,1,3.78458,1.34661,11,2,0
"2021-03-31 09:27:45",20.0625,-4845.1,0,1,1,3.70481,1.31226,11,2,0
"2021-03-31 09:27:48",20.0625,-3115.38,0,1,1,3.82107,1.19758,11,2,0
"2021-03-31 09:27:50",20.0625,-3473.49,0,1,1,3.83719,1.0405,11,2,0
"2021-03-31 09:27:51",20.0625,-2211.9,0,1,1,3.79059,0.88038,11,2,0
"2021-03-31 09:27:52",20.0625,-2018.79,0,1,1,3.78156,0.868104,11,2,0
"2021-03-31 09:27:54",20.0625,-2012.94,0,1,1,3.87629,0.811098,11,2,0
"2021-03-31 09:27:55",20.0625,-5610.49,0,1,1,3.90114,0.801519,11,2,0
"2021-03-31 09:27:56",20.0625,-5083.85,0,1,1,3.91142,0.784161,11,2,0
"2021-03-31 09:27:58",20.0625,-5768.48,0,1,1,3.92249,0.796184,11,2,0
"2021-03-31 09:28:00",20.0625,-4173.34,0,1,1,3.88269,0.734757,11,2,0
"2021-03-31 09:28:01",20.0625,-143.163,0,1,1,3.8545,0.794409,19,3,0
"2021-03-31 09:28:02",20.0625,-99.86,0,1,1,3.84321,0.862481,19,3,0
"2021-03-31 09:28:03",20.0625,364.76,0,0,1,3.70845,0.910167,19,3,0
"2021-03-31 09:28:04",20.0625,788.79,0,0,1,3.56348,0.923457,19,3,0
"2021-03-31 09:28:06",20.0625,851.98,0,0,1,3.34587,1.43497,19,3,0
"2021-03-31 09:28:07",20.0625,806.347,0,0,1,3.067,1.77712,19,3,0
"2021-03-31 09:28:08",20.0625,843.407,0,0,1,2.96729,1.91619,19,3,0
"2021-03-31 09:28:09",20.0625,778.26,0,0,1,2.92419,2.02589,19,3,0
"2021-03-31 09:28:10",20.0625,745.48,0,0,1,2.59191,1.89903,19,3,0
"2021-03-31 09:28:12",20.0625,723.25,0,0,1,0.81901,1.49195,19,3,0
"2021-03-31 09:28:13",20.0625,713.11,0,0,1,0.60326,1.47249,19,3,0
"2021-03-31 09:28:14",20.0625,704.92,0,0,1,0.31544,1.05754,19,3,0
"2021-03-31 09:28:15",20.0625,577.353,0,0,1,0.439671,1.1704,19,3,0
"2021-03-31 09:28:16",20.0625,414.29,0,0,1,0.68428,1.26902,19,3,0
"2021-03-31 09:28:17",20.0625,189.59,0,0,1,0.530407,0.383601,19,3,0
"2021-03-31 09:31:21",20.0625,2305.5,0,0,1,0.0315371,0.0434376,21,5,1
"2021-03-31 09:31:22",20.0625,2374.55,0,0,1,0.618515,0.51349,21,5,1
"2021-03-31 09:31:23",20.0625,2263.38,0,0,1,1.56782,1.08464,21,5,1
"2021-03-31 09:31:24",20.0625,2277.03,0,0,1,2.45881,1.43745,21,5,1
"2021-03-31 09:31:26",20.0625,2243.49,0,0,1,2.88138,1.69754,21,5,1
"2021-03-31 09:31:28",20.0625,2224.75,0,0,1,3.22328,1.6399,21,5,1
"2021-03-31 09:31:29",20.0625,2051.55,0,0,1,3.37608,1.46358,21,5,1
"2021-03-31 09:31:30",20.0625,2176.78,0,0,1,3.52099,1.24203,21,5,1
"2021-03-31 09:31:32",20.0625,2231.78,0,0,1,3.54196,1.23222,21,5,1
"2021-03-31 09:31:33",20.0625,2181.46,0,0,1,3.59814,1.14716,21,5,1
"2021-03-31 09:31:34",20.0625,2327.75,0,0,1,3.62199,1.05988,21,5,1
"2021-03-31 09:31:35",20.0625,2259.87,0,0,1,3.58225,1.33428,21,5,1
"2021-03-31 09:31:36",20.0625,2232.95,0,0,1,3.69521,1.55592,21,5,1
"2021-03-31 09:31:39",20.0625,2256.36,0,0,1,3.47493,1.51952,21,5,1
"2021-03-31 09:31:40",20.0625,2241.53,0,0,1,3.2873,1.51097,21,5,1
"2021-03-31 09:31:41",20.0625,2255.2,0,0,1,3.2244,1.6002,21,5,1
"2021-03-31 09:31:42",20.0625,2214.23,0,0,1,3.32247,1.37508,21,5,1
"2021-03-31 09:31:44",20.0625,2094.85,0,0,1,3.17996,1.40663,21,5,1
"2021-03-31 09:31:45",20.0625,2053.89,0,0,1,3.16731,1.41683,21,5,1
"2021-03-31 09:31:46",20.0625,1975.47,0,0,1,3.25812,1.33425,21,5,1
"2021-03-31 09:31:47",20.0625,1544.8,0,0,1,3.40294,1.18829,21,5,1
"2021-03-31 09:31:49",20.0625,1864.3,0,0,1,3.3946,1.20235,21,5,1
"2021-03-31 09:31:51",20.0625,1444.16,0,0,1,3.6267,1.46417,21,5,1
"2021-03-31 09:31:52",20.0625,2053.9,0,0,1,3.68193,1.36143,21,5,1
"2021-03-31 09:31:53",20.0625,2146.35,0,0,1,3.60571,1.5151,21,5,1
"2021-03-31 09:31:54",20.0625,2216.57,0,0,1,3.19276,1.52589,21,5,1
"2021-03-31 09:31:55",20.0625,2183.8,0,0,1,2.96127,1.68449,21,5,1
