cycle_time,duration_cam,duration_end,wait,fork_light_barrier,acc_sensor,motor_temp,Lego_check,width_Lego,length_Lego,horizontal_distance,vertical_distance,failure_mode
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6471,27.7935,1,164.36,246.52,0.028909,-0.37223,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:23:21,1,2.6407,27.5181,1,163.61,246.47,-0.11521,-0.351,Unplanned_Maintenance
00:00:03,00:00:03,00:00:00,00:00:00,1,2.641,26.8901,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6683,28.2121,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6548,27.0994,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:00:51,1,2.6487,28.157,1,163.63,246.31,-0.035106,-0.36998,Waiting_Time
00:00:02,00:00:02,00:00:00,00:12:59,1,2.6461,26.2401,0,0,0,0,-0.28795,Machine_Downtime_Long
00:00:01,00:00:01,00:00:00,00:17:40,1,2.6548,27.3969,1,164.15,246.62,-0.087863,-0.030603,Unplanned_Maintenance
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6606,27.8375,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6458,26.9782,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:24:57,1,2.632,23.7394,1,163.83,246.4,-0.036715,-0.039288,Unplanned_Maintenance
00:00:03,00:00:02,00:00:01,00:00:03,1,2.649,27.485,1,163.62,246.8,-0.029316,-0.021596,Reduced_Motorspeed
00:00:04,00:00:01,00:00:03,00:15:11,1,2.6539,27.3638,1,163.54,246.44,-0.026742,0,Machine_Downtime_Long
00:00:03,00:00:02,00:00:01,00:00:04,1,2.6355,28.0469,1,163.76,246.41,0.021832,-0.36869,Reduced_Motorspeed
00:00:03,00:00:02,00:00:01,00:00:03,1,2.65,26.6808,1,164.16,246.3,-0.10684,-0.3806,Reduced_Motorspeed
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6506,28.2672,1,163.73,246.42,0.030196,-0.34778,Reduced_Motorspeed
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6349,26.791,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6471,27.9477,1,163.53,246.85,0.020867,-0.36355,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:00:02,1,2.6484,27.6723,1,163.43,246.45,-0.030603,-0.019665,Normalfall
00:00:03,00:00:03,00:00:00,00:00:03,1,2.6539,28.774,1,162.88,246.44,-0.033498,-0.36741,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:22:43,1,2.6535,28.2452,1,163.12,246.27,0.022154,-0.33942,Unplanned_Maintenance
00:00:04,00:00:01,00:00:03,00:01:13,1,2.6432,27.7384,1,163.72,246.4,-0.028673,0,Machine_Downtime_Short
00:00:05,00:00:02,00:00:03,00:00:33,1,2.641,27.1655,1,163.92,246.58,0.026014,0,Machine_Downtime_Short
00:00:05,00:00:01,00:00:04,00:01:03,1,2.6539,28.0799,1,162.94,246.25,-0.027064,0,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:02:39,1,2.6307,28.818,0,0,0,0,-0.32269,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:28:55,1,2.6629,28.3994,0,0,0,0,-0.25514,Machine_Downtime_Long
00:00:03,00:00:02,00:00:01,00:00:04,1,2.6455,26.824,1,163.2,246.65,0.024405,-0.023847,Reduced_Motorspeed
00:00:05,00:00:02,00:00:03,00:02:11,1,2.6368,27.7604,1,163.3,246.31,-0.078855,0,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:03:56,1,2.6371,28.8621,0,0,0,0,-0.33588,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6436,27.7053,1,163.33,246.32,-0.030924,-0.35808,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6413,23.8826,1,164.07,246.5,-0.050547,-0.037036,Normalfall
00:00:01,00:00:01,00:00:00,00:16:52,1,2.6477,28.5096,0,0,0,0,-0.25643,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:21:41,1,2.6568,26.2291,1,163.53,246.3,0.022154,-0.03575,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:01:43,1,2.6506,28.8731,0,0,0,0,-0.28055,Machine_Downtime_Short
00:00:05,00:00:05,00:00:00,00:00:03,1,2.6432,27.8155,1,163.29,246.58,0.022154,-0.35711,Blocked_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6574,27.0003,1,163.72,246.61,-0.037358,-0.34135,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:04:29,1,2.6593,28.0579,1,163.62,246.34,-0.029316,-0.023847,Waiting_Time
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6532,24.0038,1,163.92,246.57,0.016685,-0.032211,Normalfall
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6449,28.0028,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6384,27.7053,1,163.07,246.41,-0.023847,-0.33781,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:15:16,1,2.658,28.3663,1,163.1,246.47,-0.032211,-0.3584,Unplanned_Maintenance
00:00:04,00:00:01,00:00:03,00:24:00,1,2.6497,27.474,1,163.42,246.37,-0.029638,0,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:29:17,1,2.6574,27.1655,1,163.85,246.31,-0.032854,-0.34907,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:21:50,1,2.6297,26.5266,0,0,0,0,-0.28087,Machine_Downtime_Long
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6404,26.9782,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6609,25.6783,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6568,27.9918,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.642,27.9697,1,163.82,246.61,0.024727,-0.022882,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:23:24,1,2.6452,26.152,0,0,0,0,-0.29149,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:08:49,1,2.6461,26.4384,0,0,0,0,-0.33813,Machine_Downtime_Long
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6458,25.7885,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6474,28.8731,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:01:04,1,2.659,27.5621,1,163.76,246.83,-0.032533,-0.3465,Waiting_Time
00:00:02,00:00:02,00:00:00,00:02:55,1,2.6519,29.2036,0,0,0,0,-0.32044,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:16:38,1,2.6484,28.796,1,163.58,246.65,-0.033498,-0.023526,Unplanned_Maintenance
00:00:02,00:00:01,00:00:01,00:11:11,1,2.6548,24.5876,1,163.62,246.65,-0.023526,-0.043148,Unplanned_Maintenance
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6555,27.6062,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6442,28.5316,1,163.24,246.23,-0.031889,-0.35647,Normalfall
00:00:02,00:00:01,00:00:01,00:02:10,1,2.6497,24.2131,1,163.8,246.64,0.030196,-0.022239,Waiting_Time
00:00:02,00:00:01,00:00:01,00:01:37,1,2.6416,27.2757,1,163.62,246.38,0.021189,-0.37802,Waiting_Time
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6548,28.0469,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:03:46,1,2.6429,28.2672,1,163.56,246.78,-0.026099,-0.3703,Waiting_Time
00:00:05,00:00:01,00:00:04,00:04:37,1,2.6545,28.0028,1,163.99,246.9,-0.028029,0,Machine_Downtime_Short
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6571,25.7003,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6355,28.1901,1,163.13,246.42,-0.033176,-0.36194,Normalfall
00:00:02,00:00:01,00:00:01,00:02:11,1,2.658,28.5426,1,163.77,246.67,0.027622,-0.37255,Waiting_Time
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6471,26.4715,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:02:09,1,2.6449,29.0714,0,0,0,0,-0.27927,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6387,26.6808,1,163.84,246.68,-0.033498,-0.34457,Normalfall
00:00:02,00:00:02,00:00:00,00:02:34,1,2.6506,28.796,0,0,0,0,-0.31497,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:10:20,1,2.6494,23.8826,0,0,0,0,-0.33363,Machine_Downtime_Long
00:00:04,00:00:03,00:00:01,00:00:03,1,2.6461,26.6698,1,163.94,246.78,-0.034141,-0.043148,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:02:39,1,2.651,29.435,0,0,0,0,-0.27701,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:10:04,1,2.6355,26.9782,1,163.64,246.46,-0.041218,-0.34039,Unplanned_Maintenance
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6497,24.7419,1,163.33,246.59,0.017328,-0.032533,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:14:09,1,2.6387,26.2622,0,0,0,0,-0.30178,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:04:25,1,2.6513,27.0664,1,163.36,246.68,0.02151,-0.024169,Waiting_Time
00:00:04,00:00:01,00:00:03,00:27:39,1,2.6297,27.485,1,163.8,246.97,-0.026099,0,Machine_Downtime_Long
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6375,28.0469,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:11:09,1,2.6506,23.6733,1,163.92,246.46,0.012503,-0.36966,Unplanned_Maintenance
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6455,27.7384,1,163.28,246.53,-0.039932,-0.36387,Reduced_Motorspeed
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6577,25.1825,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:14:04,1,2.6577,24.0809,0,0,0,0,-0.33363,Machine_Downtime_Long
00:00:05,00:00:02,00:00:03,00:20:15,1,2.6545,28.0248,1,163.51,246.62,0.026014,0,Machine_Downtime_Long
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6358,28.6858,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:02,00:00:02,00:00:03,1,2.6413,26.9452,1,163.68,245.99,-0.032211,-0.36934,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:22:18,1,2.6407,27.485,1,163.41,246.39,-0.084324,-0.35486,Unplanned_Maintenance
00:00:03,00:00:03,00:00:00,00:00:03,1,2.6494,27.7935,1,163.77,246.39,-0.028994,-0.019022,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:03:21,1,2.6455,26.813,1,163.96,246.6,-0.038645,-0.38671,Waiting_Time
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6336,27.1986,1,163.29,246.64,0.020867,-0.36612,Reduced_Motorspeed
00:00:08,00:00:08,00:00:00,00:00:03,1,2.6423,28.4435,1,163.38,246.51,-0.028029,-0.37384,Blocked_Lego
00:00:05,00:00:01,00:00:04,00:07:18,1,2.6326,27.7825,1,163.11,246.58,-0.029638,0,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:04:58,1,2.6555,28.4324,0,0,0,0,-0.32848,Machine_Downtime_Short
00:00:03,00:00:02,00:00:01,00:00:04,1,2.6449,24.6537,1,163.73,246.25,0.015398,-0.035428,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:00:36,1,2.651,26.4825,0,0,0,0,-0.32816,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:13:37,1,2.6323,27.6503,1,163.65,246.71,0.018615,-0.3613,Unplanned_Maintenance
00:00:04,00:00:03,00:00:01,00:00:08,1,2.6416,24.7639,1,163.54,246.77,0.017007,-0.012588,Reduced_Motorspeed
00:00:04,00:00:04,00:00:00,00:00:03,1,2.6436,26.163,1,163.34,246.88,-0.032854,-0.022882,Blocked_Lego
00:00:07,00:00:06,00:00:01,00:00:02,1,2.6532,26.9562,1,163.09,246.57,-0.031568,-0.35454,Blocked_Lego
00:00:06,00:00:05,00:00:01,00:00:02,1,2.6484,28.3884,1,163.88,246.41,-0.028673,-0.34296,Blocked_Lego
00:00:02,00:00:02,00:00:00,00:09:13,1,2.651,26.141,0,0,0,0,-0.29278,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:03:05,1,2.6455,28.6858,1,163.87,246.95,-0.030281,-0.3732,Waiting_Time
00:00:04,00:00:01,00:00:03,00:21:22,1,2.6358,27.9367,1,163.9,246.38,-0.076604,0,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6625,24.4775,1,163.4,246.72,0.02344,-0.025134,Normalfall
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6439,26.824,1,163.4,246.72,-0.027708,-0.34585,Reduced_Motorspeed
00:00:04,00:00:01,00:00:03,00:21:41,1,2.6555,27.0554,1,163.67,246.46,-0.030924,0,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6455,28.6968,1,163.83,246.55,-0.030281,-0.33942,Normalfall
00:00:06,00:00:05,00:00:01,00:00:02,1,2.6523,27.5842,1,162.83,246.23,-0.080142,-0.38253,Blocked_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6545,27.9367,1,163.46,246.68,0.024727,-0.34811,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:29:54,1,2.65,23.2436,1,163.68,246.42,0.014112,-0.36451,Unplanned_Maintenance
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6497,27.6613,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6516,27.9918,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6301,28.157,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:05:58,1,2.6397,28.5206,1,163.57,246.47,-0.025456,-0.35969,Unplanned_Maintenance
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6432,28.3113,1,164.02,246.5,-0.033498,-0.34682,Normalfall
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6458,27.7494,1,163.66,246.5,0.025049,-0.33781,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6445,23.5961,1,163.74,246.67,-0.033176,-0.35229,Normalfall
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6442,28.7519,1,164.06,246.47,-0.021274,-0.37288,Normalfall
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6571,26.6808,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6423,27.7384,1,163.6,246.43,-0.036071,-0.41341,Normalfall
00:00:02,00:00:02,00:00:00,00:26:57,1,2.6513,28.168,1,163.87,246.55,0.025049,-0.021596,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:03:39,1,2.6487,24.0809,0,0,0,0,-0.27283,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:03:11,1,2.6445,26.2181,0,0,0,0,-0.29728,Machine_Downtime_Short
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6358,28.0579,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:06:43,1,2.6481,27.2206,1,163.77,246.62,-0.036071,-0.024812,Unplanned_Maintenance
00:00:06,00:00:05,00:00:01,00:00:02,1,2.6468,28.9723,1,163.4,246.87,0.026014,-0.025456,Blocked_Lego
00:00:04,00:00:03,00:00:01,00:00:03,1,2.6317,27.3748,1,163.64,246.52,0.027944,-0.39218,Blocked_Lego
00:00:02,00:00:02,00:00:00,00:02:32,1,2.6497,28.2892,1,163.66,246.74,-0.033498,-0.36483,Waiting_Time
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6445,26.152,1,163.77,246.96,-0.038323,-0.35229,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6429,28.3553,1,163.47,246.32,-0.040575,-0.36741,Normalfall
00:00:02,00:00:02,00:00:00,00:00:04,1,2.6545,27.474,1,163.86,246.4,-0.031246,-0.3362,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:02:51,1,2.6413,23.486,1,164.23,246.79,-0.038967,-0.38446,Waiting_Time
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6555,25.6673,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:04:59,1,2.6494,28.0138,1,163.05,246.76,-0.091401,-0.022561,Waiting_Time
00:00:05,00:00:02,00:00:03,00:03:54,1,2.6468,27.2316,1,163.56,246.76,-0.020309,0,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:09:10,1,2.6281,27.7053,1,164.04,246.44,0.024084,-0.33942,Unplanned_Maintenance
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6387,27.8706,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:01:45,1,2.6593,27.2977,1,163.15,246.52,-0.028673,-0.025456,Waiting_Time
00:00:04,00:00:01,00:00:03,00:26:16,1,2.6436,27.8265,1,163.18,246.47,-0.024169,0,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:01:23,1,2.6465,29.0494,0,0,0,0,-0.26961,Machine_Downtime_Short
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6362,28.2892,1,163.22,246.63,-0.025456,-0.02063,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6358,27.1545,1,164.01,245.97,-0.04347,-0.36805,Normalfall
00:00:02,00:00:02,00:00:00,00:04:52,1,2.6384,28.9502,0,0,0,0,-0.259,Machine_Downtime_Short
00:00:04,00:00:03,00:00:01,00:00:03,1,2.6394,26.6588,1,163.96,246.53,-0.039288,-0.37706,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6262,27.7935,1,163.51,246.07,0.022475,-0.017414,Normalfall
00:00:02,00:00:01,00:00:01,00:00:03,1,2.6497,23.3207,1,164.15,246.3,-0.036715,-0.38896,Normalfall
00:00:05,00:00:04,00:00:01,00:00:03,1,2.6516,28.3553,1,163.36,246.74,0.030196,-0.019987,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:04:55,1,2.6461,28.6528,1,163.4,246.31,-0.030281,-0.37577,Waiting_Time
00:00:02,00:00:02,00:00:00,00:02:54,1,2.6519,26.6257,0,0,0,0,-0.32977,Machine_Downtime_Short
00:00:04,00:00:03,00:00:01,00:00:04,1,2.6449,26.3283,1,163.42,246.16,0.01765,-0.029959,Reduced_Motorspeed
00:00:05,00:00:04,00:00:01,00:00:02,1,2.6429,25.7224,1,163.88,246.24,-0.022239,-0.3584,Blocked_Lego
00:00:03,00:00:02,00:00:01,00:00:04,1,2.6487,26.813,1,163.12,246.27,0.022797,-0.37448,Reduced_Motorspeed
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6465,26.3613,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:01:17,1,2.6381,29.1045,0,0,0,0,-0.30018,Machine_Downtime_Short
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6371,27.7825,1,163.71,246.8,-0.029316,-0.021274,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6381,26.6257,1,164.09,246.7,-0.032211,-0.36934,Normalfall
00:00:04,00:00:03,00:00:01,00:00:03,1,2.649,27.3859,1,163.22,246,-0.032533,-0.35357,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:29:21,1,2.6416,27.496,1,162.92,246.34,-0.10363,-0.019344,Unplanned_Maintenance
00:00:01,00:00:01,00:00:00,00:00:03,1,2.6516,27.9587,1,163.29,246.58,-0.03768,-0.018379,Normalfall
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6426,28.3884,1,163.41,246.59,-0.033176,-0.37223,Normalfall
00:00:06,00:00:06,00:00:00,00:00:03,1,2.6545,29.0824,1,163.38,246.65,0.025049,-0.026099,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6378,28.7409,1,163.35,246.57,0.026979,-0.023204,Normalfall
00:00:02,00:00:01,00:00:01,00:29:06,1,2.65,27.8375,1,163.67,246.62,0.032126,-0.37931,Unplanned_Maintenance
00:00:01,00:00:01,00:00:00,00:02:44,1,2.6362,27.4409,1,164.08,246.48,-0.042827,-0.38413,Waiting_Time
00:00:04,00:00:04,00:00:00,00:00:00,1,2.641,25.458,0,0,0,0,0,Fallen_Lego
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6239,25.0724,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:03:14,1,2.6545,27.7164,1,163.57,246.49,0.020545,-0.36451,Waiting_Time
00:00:05,00:00:04,00:00:01,00:00:02,1,2.6625,28.3002,1,163.17,246.5,0.021189,-0.025134,Blocked_Lego
00:00:02,00:00:02,00:00:00,00:22:55,1,2.6574,26.7359,1,163.68,246.4,0.022154,-0.38574,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6516,28.0579,1,163.67,246.29,-0.029316,-0.025134,Reduced_Motorspeed
00:00:04,00:00:04,00:00:00,00:00:00,1,2.658,28.6528,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:17:34,1,2.649,23.3868,0,0,0,0,-0.26833,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:27:45,1,2.6532,28.9612,1,163.3,246.45,0.028266,-0.35229,Unplanned_Maintenance
00:00:04,00:00:03,00:00:01,00:00:03,1,2.6432,26.7028,1,163.6,246.27,-0.04154,-0.36966,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:10:02,1,2.6333,28.5536,1,163.52,246.21,-0.032211,-0.35261,Unplanned_Maintenance
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6442,27.8375,1,163.48,246.51,0.021189,-0.37127,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:13:21,1,2.6404,24.3343,1,163.2,246.25,-0.034141,-0.36548,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:01:41,1,2.6416,29.1485,0,0,0,0,-0.31626,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:01:11,1,2.6397,27.0443,1,163.21,246.29,-0.036715,-0.021917,Waiting_Time
00:00:05,00:00:04,00:00:01,00:00:03,1,2.6477,28.4655,1,163.45,246.34,-0.033176,-0.35486,Blocked_Lego
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6564,27.9147,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:02,00:00:00,00:01:36,1,2.6426,26.5816,0,0,0,0,-0.28859,Machine_Downtime_Short
00:00:02,00:00:02,00:00:00,00:03:23,1,2.6793,24.9071,1,163.28,246.39,-0.030924,-0.35776,Waiting_Time
00:00:02,00:00:02,00:00:00,00:02:10,1,2.6352,23.8495,0,0,0,0,-0.2857,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:02:06,1,2.6416,27.496,1,162.92,246.34,-0.10363,-0.019344,Waiting_Time
00:00:02,00:00:01,00:00:01,00:22:44,1,2.632,27.7825,1,163.3,246.53,-0.078212,-0.02063,Unplanned_Maintenance
00:00:02,00:00:01,00:00:01,00:25:18,1,2.6423,27.9367,1,163.07,246.37,-0.035428,-0.38124,Unplanned_Maintenance
00:00:02,00:00:01,00:00:01,00:09:28,1,2.6365,28.2892,1,163.33,246.45,0.027944,-0.38574,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:04:47,1,2.6365,28.785,0,0,0,0,-0.27026,Machine_Downtime_Short
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6513,28.5316,0,0,0,0,0,Fallen_Lego
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6477,27.3418,1,164.08,246.86,0.032126,-0.36194,Reduced_Motorspeed
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6442,26.6477,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:03:03,1,2.6352,27.3969,1,163.98,246.37,0.02344,-0.03382,Waiting_Time
00:00:02,00:00:02,00:00:00,00:05:28,1,2.6471,26.2071,0,0,0,0,-0.34232,Machine_Downtime_Long
00:00:02,00:00:01,00:00:01,00:24:24,1,2.6542,28.4655,1,163.46,246.41,-0.027708,-0.019344,Unplanned_Maintenance
00:00:05,00:00:04,00:00:01,00:00:02,1,2.658,28.157,1,163.75,246.67,0.020545,-0.019987,Blocked_Lego
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6558,27.8706,1,163.79,246.68,-0.036715,-0.35711,Reduced_Motorspeed
00:00:02,00:00:01,00:00:01,00:01:49,1,2.6477,28.0909,1,163.44,246.61,-0.021596,-0.025456,Waiting_Time
00:00:02,00:00:01,00:00:01,00:18:35,1,2.6465,28.7409,1,164.08,246.6,-0.031568,-0.38253,Unplanned_Maintenance
00:00:02,00:00:02,00:00:00,00:00:27,1,2.6548,27.1655,1,163.85,246.75,-0.031246,-0.3436,Waiting_Time
00:00:05,00:00:04,00:00:01,00:00:02,1,2.632,28.3113,1,164.03,246.57,0.022154,-0.021596,Blocked_Lego
00:00:02,00:00:01,00:00:01,00:03:14,1,2.6561,27.5621,1,163.57,246.33,0.023119,-0.37481,Waiting_Time
00:00:03,00:00:02,00:00:01,00:00:03,1,2.6654,26.3393,1,164.03,246.34,0.026014,-0.03575,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:16:38,1,2.64,26.5816,0,0,0,0,-0.28859,Machine_Downtime_Long
00:00:02,00:00:02,00:00:00,00:06:23,1,2.6362,26.185,0,0,0,0,-0.27766,Machine_Downtime_Long
00:00:03,00:00:03,00:00:00,00:00:00,1,2.6272,28.818,0,0,0,0,0,Fallen_Lego
00:00:02,00:00:01,00:00:01,00:02:00,1,2.6513,27.6062,1,163.9,246.67,-0.1033,-0.35197,Waiting_Time
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6429,28.5096,1,163.26,246.48,0.028587,-0.015162,Normalfall
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6642,26.4825,0,0,0,0,0,Fallen_Lego
00:00:01,00:00:01,00:00:00,00:02:52,1,2.6458,28.9833,0,0,0,0,-0.259,Machine_Downtime_Short
00:00:02,00:00:01,00:00:01,00:00:03,1,2.641,27.3638,1,164.01,246.32,-0.022561,-0.34875,Reduced_Motorspeed
00:00:05,00:00:01,00:00:04,00:08:32,1,2.6323,28.113,1,163.17,246.28,-0.082394,0,Machine_Downtime_Long
00:00:04,00:00:02,00:00:02,00:00:03,1,2.6426,24.83,1,163.66,246.75,-0.0045462,-0.37095,Reduced_Motorspeed
00:00:02,00:00:02,00:00:00,00:00:03,1,2.6593,28.0579,1,163.62,246.34,-0.029316,-0.023847,Normalfall
00:00:02,00:00:01,00:00:01,00:00:02,1,2.6432,27.7274,1,163.85,246.63,-0.081107,-0.35615,Normalfall
00:00:02,00:00:02,00:00:00,00:01:21,1,2.6523,28.6858,0,0,0,0,-0.27476,Machine_Downtime_Short
00:00:04,00:00:04,00:00:00,00:00:00,1,2.6564,28.3884,0,0,0,0,0,Fallen_Lego
